PG.ProteinGroups,PG.Genes,PG.ProteinNames,[1] CRBNKO_50-008_1.raw.PG.NrOfStrippedSequencesIdentified,[2] CRBNKO_50-008_2.raw.PG.NrOfStrippedSequencesIdentified,[3] CRBNKO_50-008_3.raw.PG.NrOfStrippedSequencesIdentified,[4] CRBNKO_DMSO_1.raw.PG.NrOfStrippedSequencesIdentified,[5] CRBNKO_DMSO_2.raw.PG.NrOfStrippedSequencesIdentified,[6] CRBNKO_DMSO_3.raw.PG.NrOfStrippedSequencesIdentified,[7] MAP3K1KO_50-008_1.raw.PG.NrOfStrippedSequencesIdentified,[8] MAP3K1KO_50-008_2.raw.PG.NrOfStrippedSequencesIdentified,[9] MAP3K1KO_50-008_3.raw.PG.NrOfStrippedSequencesIdentified,[10] MAPK1KO_DMSO_1.raw.PG.NrOfStrippedSequencesIdentified,[11] MAPK1KO_DMSO_2.raw.PG.NrOfStrippedSequencesIdentified,[12] MAPK1KO_DMSO_3.raw.PG.NrOfStrippedSequencesIdentified,[13] WT_50-008_1.raw.PG.NrOfStrippedSequencesIdentified,[14] WT_50-008_2.raw.PG.NrOfStrippedSequencesIdentified,[15] WT_50-008_3.raw.PG.NrOfStrippedSequencesIdentified,[16] WT_DMSO_1.raw.PG.NrOfStrippedSequencesIdentified,[17] WT_DMSO_2.raw.PG.NrOfStrippedSequencesIdentified,[18] WT_DMSO_3.raw.PG.NrOfStrippedSequencesIdentified,[1] CRBNKO_50-008_1.raw.PG.Quantity,[2] CRBNKO_50-008_2.raw.PG.Quantity,[3] CRBNKO_50-008_3.raw.PG.Quantity,[4] CRBNKO_DMSO_1.raw.PG.Quantity,[5] CRBNKO_DMSO_2.raw.PG.Quantity,[6] CRBNKO_DMSO_3.raw.PG.Quantity,[7] MAP3K1KO_50-008_1.raw.PG.Quantity,[8] MAP3K1KO_50-008_2.raw.PG.Quantity,[9] MAP3K1KO_50-008_3.raw.PG.Quantity,[10] MAPK1KO_DMSO_1.raw.PG.Quantity,[11] MAPK1KO_DMSO_2.raw.PG.Quantity,[12] MAPK1KO_DMSO_3.raw.PG.Quantity,[13] WT_50-008_1.raw.PG.Quantity,[14] WT_50-008_2.raw.PG.Quantity,[15] WT_50-008_3.raw.PG.Quantity,[16] WT_DMSO_1.raw.PG.Quantity,[17] WT_DMSO_2.raw.PG.Quantity,[18] WT_DMSO_3.raw.PG.Quantity
Q9GZT9,EGLN1,EGLN1_HUMAN,15,14,18,18,17,15,12,11,15,18,17,17,17,14,16,20,17,16,1569.1195068359375,1425.3216552734375,1935.457275390625,1535.3294677734375,2111.748291015625,1282.283935546875,726.5850219726562,938.237548828125,848.5574951171875,1530.991943359375,1355.8326416015625,1243.388916015625,1181.03564453125,893.7649536132812,1294.2091064453125,2459.472412109375,1729.05322265625,1614.753662109375
Q9GZU7,CTDSP1,CTDS1_HUMAN,2,2,1,1,2,1,1,1,1,2,1,1,1,1,2,1,1,2,261.7140197753906,259.1214904785156,268.9395751953125,179.32395935058594,275.0494079589844,273.13262939453125,274.8580017089844,194.02687072753906,144.4662322998047,666.6522216796875,213.03988647460938,371.8824768066406,420.8677062988281,469.6770935058594,728.041015625,335.2617492675781,334.5453796386719,358.4020080566406
Q9GZU8,PSME3IP1,PIP30_HUMAN,5,5,6,5,6,4,5,6,4,5,5,5,5,5,5,6,6,6,1065.4111328125,1288.490966796875,1303.375244140625,1399.3973388671875,1504.67529296875,1051.3153076171875,852.7493896484375,932.1025390625,894.7715454101562,1608.48681640625,1303.3780517578125,1298.9986572265625,1050.759765625,1031.1644287109375,1179.7308349609375,1629.372802734375,1298.8919677734375,1295.3748779296875
Q9GZV5,WWTR1,WWTR1_HUMAN,8,7,8,7,7,8,7,7,4,6,6,6,7,6,5,7,7,6,2519.192138671875,2273.0732421875,3141.6318359375,3087.84326171875,4028.270263671875,2653.181640625,1457.388916015625,1537.072509765625,1620.3162841796875,3348.267333984375,2379.835205078125,2334.3837890625,1864.3426513671875,1174.9581298828125,1853.014892578125,2962.96484375,2524.840576171875,1909.998291015625
Q9GZX9,TWSG1,TWSG1_HUMAN,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,730.2791748046875,800.7156372070312,701.2244873046875,772.3800659179688,1329.4571533203125,758.9237670898438,763.4735107421875,329.57354736328125,745.2240600585938,1874.8157958984375,1528.5220947265625,1397.9259033203125,757.1859130859375,809.0223388671875,1194.7149658203125,1127.3448486328125,1142.25,841.3138427734375
Q9GZY6,LAT2,NTAL_HUMAN,2,4,3,2,4,4,3,4,3,2,4,3,4,4,4,4,3,4,225.2293243408203,207.39329528808594,266.98291015625,180.93382263183594,484.7369689941406,255.25225830078125,239.10910034179688,250.5868682861328,249.57958984375,234.7218780517578,258.8548583984375,287.2898254394531,490.278564453125,390.60546875,444.5479736328125,345.6517639160156,391.3824768066406,275.3676452636719
Q9GZY8,MFF,MFF_HUMAN,3,5,5,6,5,4,6,6,4,5,5,4,4,5,4,6,6,6,737.2495727539062,761.438232421875,854.4035034179688,709.6272583007812,1037.855224609375,589.718505859375,760.3175048828125,641.804443359375,967.5723876953125,867.5326538085938,774.1141967773438,642.98193359375,654.9774780273438,589.171875,565.6978149414062,755.4807739257812,692.1932373046875,655.3472900390625
Q9GZZ1,NAA50,NAA50_HUMAN,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,12474.9443359375,12949.169921875,15527.6318359375,12963.232421875,16678.958984375,10515.935546875,8268.5458984375,9371.984375,10380.2578125,15500.1328125,12757.0224609375,13390.1611328125,12518.6083984375,9350.197265625,13029.7548828125,22803.267578125,17820.69921875,14802.533203125
Q9GZZ9,UBA5,UBA5_HUMAN,10,10,9,7,11,11,9,10,10,9,10,9,10,10,10,9,10,10,1854.0556640625,2037.01220703125,2419.026123046875,1646.68310546875,2360.67822265625,1285.9232177734375,1702.5009765625,1963.6541748046875,2122.280517578125,2347.114501953125,2154.3505859375,2045.3109130859375,2331.03076171875,1870.7637939453125,2191.650390625,2344.466064453125,1693.3062744140625,1621.00732421875
Q9H000,MKRN2,MKRN2_HUMAN,13,13,13,12,13,13,13,12,11,13,12,13,12,12,12,13,13,10,3426.426513671875,3276.1015625,3838.16796875,3259.390625,4380.99560546875,2424.406005859375,2258.682373046875,2303.269287109375,2765.64111328125,4683.55615234375,3939.493896484375,3625.968017578125,3111.548095703125,2351.87646484375,3095.88037109375,4653.6572265625,3953.426025390625,2998.502197265625
Q9H008,LHPP,LHPP_HUMAN,6,6,7,7,6,7,4,3,3,5,6,6,5,3,6,6,6,7,642.0614013671875,924.1011352539062,1193.26171875,755.0557250976562,873.62255859375,536.6760864257812,135.11541748046875,208.5181121826172,408.5519714355469,407.5913391113281,619.941162109375,403.7068176269531,266.6163330078125,206.55638122558594,485.1604309082031,585.2340698242188,307.3849182128906,385.2137756347656
Q9H019,MTFR1L,MFR1L_HUMAN,7,6,7,7,7,6,6,7,6,7,7,7,6,6,7,7,6,7,602.2432861328125,748.5,723.2573852539062,615.139404296875,834.9749145507812,522.3010864257812,966.0289306640625,1427.43505859375,1045.0528564453125,888.3451538085938,597.3060302734375,640.8363037109375,581.9668579101562,361.74737548828125,620.7354125976562,802.0103759765625,690.2781982421875,541.43798828125
Q9H063,MAF1,MAF1_HUMAN,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,529.0435791015625,215.6427459716797,466.6242980957031,328.2609558105469,350.3232727050781,429.0458984375,61.88080978393555,211.9985809326172,162.63502502441406,274.35382080078125,377.61053466796875,429.1775207519531,68.36626434326172,107.43392944335938,246.06651306152344,536.6644287109375,478.3554992675781,405.6622619628906
Q9H074,PAIP1,PAIP1_HUMAN,13,14,14,13,14,13,13,13,13,12,14,13,13,13,13,13,14,13,15098.720703125,15089.2919921875,20008.65625,15157.5107421875,19264.23828125,12661.166015625,11419.5107421875,13325.00390625,13988.5908203125,20585.16015625,17147.703125,16716.79296875,11890.1640625,8940.125,12991.3515625,24113.62890625,17912.083984375,15029.259765625
Q9H078,CLPB,CLPB_HUMAN,24,23,23,22,26,22,27,26,27,26,27,25,27,25,25,23,22,24,2401.1611328125,4333.8896484375,5140.119140625,2853.85400390625,6928.392578125,4296.14697265625,9373.80859375,9989.1640625,11000.626953125,6951.453125,9205.53515625,8417.8798828125,8985.208984375,6495.2099609375,8104.32861328125,4470.23828125,4648.8017578125,3744.55419921875
Q9H079,KATNBL1,KTBL1_HUMAN,1,1,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,396.0715026855469,257.6408386230469,198.38165283203125,303.12994384765625,352.5838623046875,232.8977813720703,115.48518371582031,156.8559112548828,297.8005065917969,232.2415771484375,205.3363494873047,154.80194091796875,143.70074462890625,186.6160888671875,129.6473846435547,274.88482666015625,377.3026123046875,233.9762725830078
Q9H081,MIS12,MIS12_HUMAN,9,10,10,10,11,8,10,9,10,10,10,9,7,11,10,11,11,10,1847.394287109375,1766.8521728515625,2190.67431640625,2153.521484375,2960.358642578125,1788.4915771484375,2037.97216796875,1903.8475341796875,2281.679931640625,2751.5615234375,2345.881103515625,2381.710205078125,1736.8067626953125,1230.5220947265625,1804.77978515625,2395.778564453125,1854.6795654296875,1531.71875
Q9H082,RAB33B,RB33B_HUMAN,6,7,6,5,6,6,7,7,6,5,7,6,4,7,7,7,7,7,1051.5086669921875,1034.1380615234375,1223.47216796875,921.6841430664062,1213.8526611328125,725.8203735351562,1141.1722412109375,1224.4014892578125,1327.941162109375,1276.2469482421875,1289.214111328125,1207.206787109375,989.6340942382812,684.6884155273438,955.0028686523438,1607.4027099609375,1370.5548095703125,1098.1971435546875
Q9H089,LSG1,LSG1_HUMAN,27,27,27,25,28,26,27,26,28,26,27,26,28,28,28,28,25,26,2753.0791015625,3303.86767578125,3375.533203125,2777.842041015625,4321.94140625,2782.44287109375,3114.668701171875,3212.39404296875,3223.458984375,4280.77099609375,3359.23388671875,3246.5986328125,3961.431640625,2708.200439453125,3774.155029296875,4141.54296875,2875.01025390625,2789.7939453125
Q9H098,FAM107B,F107B_HUMAN,7,6,7,7,7,7,7,6,7,7,7,6,7,7,7,7,7,7,1704.35693359375,1699.358642578125,2190.30615234375,1863.7864990234375,2103.60302734375,1610.022216796875,2169.7822265625,2214.54833984375,2557.460693359375,2458.2255859375,2301.390869140625,1908.724365234375,1887.629638671875,1479.0906982421875,2081.0048828125,2208.28515625,2016.1007080078125,1518.61962890625
Q9H0A0,NAT10,NAT10_HUMAN,48,48,47,49,50,47,46,45,44,49,49,50,49,46,47,49,48,48,28477.740234375,28636.27734375,34570.78515625,32555.974609375,43860.46875,29911.216796875,12444.1103515625,11055.3330078125,13595.46484375,42145.25,31600.169921875,28930.7734375,26610.65625,22933.404296875,25450.890625,44928.54296875,36484.3359375,30885.625
Q9H0A8,COMMD4,COMD4_HUMAN,7,8,7,7,7,5,8,6,7,8,7,8,8,5,7,7,6,7,1297.294189453125,1288.637451171875,1606.004150390625,1176.43408203125,1910.2542724609375,1105.31005859375,987.5120239257812,976.0706176757812,1325.950439453125,1877.8714599609375,1517.3853759765625,1661.8048095703125,1267.64404296875,973.5340576171875,1547.49462890625,2069.490966796875,1755.7347412109375,1461.5556640625
Q9H0B6,KLC2,KLC2_HUMAN,33,31,33,33,33,31,31,31,33,33,33,33,33,32,33,33,33,30,6420.08984375,7088.16064453125,8402.0244140625,6431.35009765625,7786.11328125,5219.5263671875,3730.103759765625,4754.30224609375,5330.0361328125,7073.72705078125,6896.92919921875,6845.17431640625,5541.87060546875,4000.6142578125,5320.6728515625,11246.75390625,8623.626953125,7491.62646484375
Q9H0C5,BTBD1,BTBD1_HUMAN,6,6,3,3,5,4,3,4,3,3,5,5,3,3,3,5,4,5,1222.45361328125,1157.645263671875,1453.6307373046875,965.4230346679688,1473.8260498046875,679.3877563476562,719.5248413085938,842.3051147460938,865.6144409179688,1201.72998046875,984.5964965820312,965.27685546875,1212.2657470703125,623.036865234375,713.7164916992188,1184.1739501953125,923.322509765625,965.0758056640625
Q9H0C8,ILKAP,ILKAP_HUMAN,18,18,18,18,19,18,18,18,18,18,18,18,18,18,17,18,18,18,6021.39501953125,6262.07666015625,7966.68701171875,6405.80029296875,8590.873046875,5420.47216796875,3916.69580078125,4521.45556640625,4788.19482421875,6277.6982421875,5633.37353515625,5694.63671875,6175.31787109375,4346.9521484375,6496.037109375,10239.302734375,7610.20703125,6167.8994140625
Q9H0D6,XRN2,XRN2_HUMAN,47,47,46,46,47,46,46,47,46,48,47,46,48,46,46,48,48,47,25130.296875,24249.275390625,29356.69140625,27028.34375,36822.92578125,23445.21484375,18037.94921875,20805.951171875,21472.76953125,29044.546875,24946.13671875,24741.328125,22256.677734375,18800.548828125,26106.900390625,33483.0859375,28350.427734375,21937.103515625
Q9H0E2,TOLLIP,TOLIP_HUMAN,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2948.225341796875,3099.40869140625,3632.180419921875,2804.095458984375,4478.884765625,2639.1220703125,2941.17919921875,3551.842041015625,4242.740234375,3670.915283203125,3686.3525390625,3239.31787109375,3493.399658203125,2599.593994140625,3479.3525390625,4319.58251953125,3436.671142578125,2666.169677734375
Q9H0E3,SAP130,SP130_HUMAN,16,17,18,18,17,17,15,16,16,19,17,17,17,18,18,18,18,17,6014.76708984375,5830.326171875,7238.8349609375,6501.61181640625,8405.4169921875,5651.2275390625,5479.62060546875,5807.02490234375,5922.2197265625,8881.3017578125,7084.77880859375,6367.7587890625,5716.52294921875,4196.98095703125,5874.6806640625,7584.80615234375,6238.54833984375,5252.54345703125
Q9H0E9,BRD8,BRD8_HUMAN,23,23,23,23,26,24,21,21,23,24,25,24,23,21,23,24,23,23,1747.53564453125,1695.2939453125,1953.60546875,1892.781982421875,2482.813232421875,1715.7379150390625,1647.6458740234375,1684.0225830078125,1926.6324462890625,2855.8896484375,2544.920654296875,2424.496337890625,1878.8221435546875,1248.2091064453125,1824.43408203125,2359.2412109375,1844.130126953125,1545.2166748046875
Q9H0F6,SHARPIN,SHRPN_HUMAN,5,6,5,5,5,4,4,3,3,5,4,4,4,4,4,6,6,6,612.930419921875,791.6421508789062,1032.85986328125,454.96356201171875,908.9220581054688,575.78515625,546.275390625,418.6822814941406,430.5843505859375,959.3766479492188,525.7471923828125,737.6139526367188,635.19677734375,493.8249816894531,588.0672607421875,1331.9217529296875,932.5980224609375,697.6380615234375
Q9H0F7,ARL6,ARL6_HUMAN,1,2,2,0,2,1,0,2,1,2,2,1,1,1,1,2,1,1,397.466552734375,213.0607452392578,666.90673828125,132.82862854003906,468.6445007324219,277.5086975097656,142.84817504882812,291.6390075683594,341.38165283203125,561.9482421875,584.9783935546875,146.12123107910156,459.4949645996094,28.776531219482422,240.77545166015625,583.169189453125,182.07901000976562,107.0299072265625
Q9H0G5,NSRP1,NSRP1_HUMAN,17,16,17,16,17,15,14,15,17,18,16,18,17,16,16,18,18,16,2276.587158203125,2438.33740234375,2581.875732421875,2789.034423828125,3436.99072265625,2189.39111328125,2051.0390625,1966.4571533203125,2067.87548828125,3818.416015625,2731.28955078125,2364.232177734375,1902.31103515625,1572.2303466796875,2113.432861328125,2701.88671875,2265.260498046875,1981.8380126953125
Q9H0H0,INTS2,INT2_HUMAN,27,26,27,26,27,25,26,26,26,26,27,25,25,22,25,26,27,24,2739.906982421875,2802.17724609375,3356.142822265625,2694.302490234375,3493.3740234375,2372.677734375,2740.037109375,3014.515869140625,3328.3916015625,3523.940673828125,2720.801025390625,2576.73046875,3034.346435546875,1962.5576171875,2809.564453125,3159.186767578125,2547.90966796875,2068.66015625
Q9H0H5,RACGAP1,RGAP1_HUMAN,14,12,13,15,15,15,14,14,16,19,19,18,15,17,14,14,14,15,823.997314453125,666.4927978515625,692.5311889648438,1104.877685546875,1223.7606201171875,825.2617797851562,828.0556030273438,813.3272705078125,1091.4530029296875,2347.4755859375,1879.0638427734375,1511.069580078125,926.7904052734375,885.06884765625,808.5650024414062,1210.4178466796875,1017.0086669921875,831.9022827148438
Q9H0J9,PARP12,PAR12_HUMAN,10,11,7,8,10,7,11,11,10,10,12,10,13,9,14,7,9,7,267.627685546875,299.8697814941406,339.64202880859375,284.3576965332031,393.5885314941406,337.1716613769531,368.31591796875,404.455078125,399.5569763183594,446.289306640625,387.2022705078125,361.14801025390625,503.1690368652344,375.6307678222656,528.0477294921875,267.9629821777344,172.25914001464844,226.90855407714844
Q9H0L4,CSTF2T,CSTFT_HUMAN,16,17,17,17,17,16,16,17,17,17,17,17,17,14,17,16,17,15,7865.63818359375,7375.31640625,9153.3291015625,8248.6650390625,10997.556640625,6857.2666015625,6031.63427734375,6441.2021484375,7075.79248046875,8553.0703125,7554.03173828125,6539.01513671875,6425.2919921875,4456.71435546875,6194.4833984375,8590.0126953125,6475.05908203125,5426.11376953125
Q9H0M0,WWP1,WWP1_HUMAN,10,8,9,11,10,7,7,5,7,11,11,10,10,7,9,8,9,5,1440.5355224609375,1514.302490234375,1640.6527099609375,1541.2335205078125,1976.71044921875,1296.8262939453125,980.261962890625,850.9353637695312,1064.464111328125,2060.83056640625,1625.177001953125,1642.7918701171875,1380.0765380859375,796.7938842773438,1341.4161376953125,1994.46875,1805.9195556640625,1117.43212890625
Q9H0N5,PCBD2,PHS2_HUMAN,3,4,3,3,3,4,4,4,4,5,4,2,5,4,5,3,5,4,565.1051025390625,851.1665649414062,810.4115600585938,319.1572570800781,708.1962890625,626.2315673828125,926.474609375,1669.1614990234375,1573.114013671875,748.8551635742188,1043.451416015625,262.85870361328125,1127.64794921875,876.0406494140625,1047.4833984375,651.4533081054688,854.9000854492188,603.5213012695312
Q9H0P0,NT5C3A,5NT3A_HUMAN,7,6,5,6,8,5,8,6,7,5,5,8,9,6,8,5,6,7,160.53323364257812,204.21206665039062,309.3575439453125,164.39427185058594,372.6907653808594,174.8004608154297,228.35731506347656,258.52569580078125,319.9880065917969,258.8991394042969,191.0436553955078,228.13282775878906,267.85052490234375,219.3504638671875,251.16522216796875,386.5132141113281,300.89813232421875,133.20626831054688
Q9H0Q0,CYRIA,CYRIA_HUMAN,2,3,4,4,4,2,0,2,3,4,3,2,2,1,0,2,3,0,214.19639587402344,217.18406677246094,368.1401062011719,192.36302185058594,365.97491455078125,93.7461929321289,51.509803771972656,130.588134765625,203.88186645507812,324.4671936035156,300.2939147949219,94.9688720703125,132.6759490966797,50.32465362548828,66.15547180175781,140.88919067382812,123.73782348632812,113.9787368774414
Q9H0R3,TMEM222,TM222_HUMAN,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,433.96832275390625,895.4528198242188,694.8173217773438,472.7261962890625,1095.676513671875,457.31158447265625,504.93194580078125,643.8231201171875,414.93072509765625,612.8305053710938,575.5169677734375,861.0386352539062,742.0388793945312,381.45428466796875,644.1253662109375,1054.1424560546875,657.4254150390625,738.1718139648438
Q9H0R4,HDHD2,HDHD2_HUMAN,8,6,8,5,5,6,6,4,5,8,6,7,6,5,7,4,7,6,1367.8961181640625,1521.41943359375,1927.7783203125,990.7978515625,1620.5379638671875,876.5968017578125,683.9276733398438,758.1736450195312,940.870849609375,1127.465087890625,962.181396484375,965.6460571289062,787.6478881835938,834.9751586914062,1240.88623046875,1368.049560546875,1598.307373046875,1201.55712890625
Q9H0R6,QRSL1,GATA_HUMAN,12,16,16,12,15,14,19,18,18,14,17,18,19,18,18,15,16,16,617.5932006835938,1186.070068359375,1450.9127197265625,507.34136962890625,1687.73291015625,1021.332275390625,2362.841552734375,2817.152587890625,2944.372314453125,1848.16162109375,2846.671875,2472.97021484375,2701.7939453125,2036.9237060546875,2712.2265625,1011.1217041015625,1190.0089111328125,928.3812866210938
Q9H0S4,DDX47,DDX47_HUMAN,20,19,21,20,20,20,19,19,20,20,20,20,21,20,20,20,21,20,12849.7578125,14463.0234375,17756.36328125,15069.5869140625,22596.828125,15610.1064453125,13620.5947265625,14421.84765625,15909.31640625,21156.458984375,19219.38671875,17929.76953125,17858.478515625,15176.361328125,17292.24609375,24557.6484375,22419.8671875,18519.453125
Q9H0U3,MAGT1,MAGT1_HUMAN,3,5,4,5,5,4,5,4,5,3,5,4,5,5,5,4,3,4,695.0877685546875,1110.219970703125,1096.02197265625,715.3858642578125,1400.7847900390625,904.3056640625,1972.3240966796875,1885.22802734375,2198.62744140625,819.52099609375,939.6954956054688,1154.7999267578125,2224.154296875,2512.738525390625,1768.208251953125,1050.199951171875,1047.4752197265625,1197.60693359375
Q9H0U4,RAB1B,RAB1B_HUMAN,14,13,13,12,12,13,13,13,12,12,13,13,13,11,12,13,13,13,73757.21875,77952.390625,90849.578125,71572.703125,96531.828125,63593.21875,79794.75,78271.953125,87932.34375,101951.9296875,98556.90625,91788.34375,76040.859375,63210.48046875,74798.8125,114348.828125,94002.9921875,77903.09375
Q9H0U6,MRPL18,RM18_HUMAN,5,6,6,4,6,5,7,7,6,6,6,6,7,6,6,7,5,5,957.5972290039062,2160.140869140625,2767.2900390625,941.35791015625,2709.04833984375,2037.697998046875,10292.830078125,12954.798828125,12446.9912109375,3176.26123046875,6323.2744140625,5049.15283203125,8229.4453125,5975.40283203125,8956.0283203125,1854.82373046875,2522.7138671875,1876.5625
Q9H0U9,TSPYL1,TSYL1_HUMAN,9,10,11,9,12,10,11,9,7,9,8,10,11,10,10,12,9,10,1152.501220703125,1264.331298828125,1417.0185546875,1279.42431640625,1748.754150390625,1054.19482421875,1139.6552734375,1322.5894775390625,1312.31982421875,1791.4970703125,1384.9517822265625,1334.4923095703125,1503.1429443359375,1323.20458984375,1400.6492919921875,1630.526123046875,1362.8701171875,1080.21826171875
Q9H0V1,TMEM168,TM168_HUMAN,4,5,4,5,4,3,3,4,4,4,4,5,3,3,5,4,4,5,414.545654296875,444.0978088378906,558.9342041015625,376.96044921875,589.570068359375,273.9792785644531,281.3768615722656,352.6769104003906,447.9986877441406,406.1064453125,371.59405517578125,459.2527770996094,343.2416687011719,233.2347869873047,406.6737365722656,628.8255615234375,352.9183654785156,479.346923828125
Q9H0V9,LMAN2L,LMA2L_HUMAN,11,10,10,9,9,11,9,8,10,9,11,11,10,11,10,10,11,9,1499.869140625,1671.0367431640625,1940.4327392578125,1192.64892578125,2238.825927734375,1357.0250244140625,1633.6832275390625,1517.9031982421875,1608.1619873046875,2114.6337890625,1774.5423583984375,1620.595947265625,2080.34814453125,1491.618408203125,1735.20361328125,2064.949951171875,1452.831787109375,1371.482666015625
Q9H0W8,SMG9,SMG9_HUMAN,13,10,12,10,11,10,8,10,9,11,12,10,10,9,10,12,13,13,753.8450927734375,804.0471801757812,1016.7449951171875,843.6320190429688,1047.9669189453125,698.9986572265625,528.8798828125,602.294677734375,616.1257934570312,984.6038818359375,782.5401611328125,846.6559448242188,584.5426635742188,610.8030395507812,666.621337890625,1433.1934814453125,1147.355224609375,856.2272338867188
Q9H0W9,C11orf54,CK054_HUMAN,10,11,11,10,11,10,9,10,10,11,9,9,10,10,11,11,10,10,5033.10888671875,5059.0732421875,5803.08740234375,3773.88232421875,4928.8857421875,3051.775146484375,2886.279296875,3351.509765625,3420.625244140625,4567.36328125,3729.20947265625,4271.07373046875,3470.451904296875,2520.802978515625,3199.8525390625,5850.45703125,3636.264892578125,3354.597412109375
Q9H0X4,FAM234A,F234A_HUMAN,7,5,7,6,7,6,7,4,7,7,8,7,9,6,6,8,9,8,373.95758056640625,397.8939514160156,443.3786315917969,320.0604553222656,431.4153137207031,323.01092529296875,350.4917907714844,249.7127685546875,434.12005615234375,598.8795776367188,575.5027465820312,487.17572021484375,465.67547607421875,402.9731140136719,371.8644104003906,537.6166381835938,459.0499572753906,485.7261962890625
Q9H0X9,OSBPL5,OSBL5_HUMAN,7,8,9,6,10,7,7,10,11,8,6,9,13,11,10,7,8,9,282.22271728515625,408.0619812011719,324.2517395019531,169.24757385253906,464.3284912109375,296.3907165527344,649.0491943359375,529.4276733398438,550.3416137695312,377.1486511230469,418.09771728515625,310.8591613769531,479.6151428222656,471.70477294921875,420.7334899902344,339.2640075683594,389.0484313964844,253.5521240234375
Q9H0Z9,RBM38,RBM38_HUMAN,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,95.40471649169922,388.92266845703125,202.2410888671875,210.8627166748047,393.93792724609375,216.4717254638672,33.376590728759766,160.82049560546875,252.13360595703125,268.0340576171875,313.6792907714844,174.3306427001953,164.18353271484375,130.0994110107422,147.43043518066406,406.6105041503906,164.31500244140625,287.2418212890625
Q9H115,NAPB,SNAB_HUMAN,2,2,2,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,198.92498779296875,197.36294555664062,177.67359924316406,175.3677520751953,250.9774627685547,126.57572937011719,199.0672149658203,189.4409942626953,78.62214660644531,177.19320678710938,112.17225646972656,161.56529235839844,284.8171081542969,237.87088012695312,176.53106689453125,312.8362121582031,122.26851654052734,202.13543701171875
Q9H116,GZF1,GZF1_HUMAN,5,5,5,5,7,4,6,7,4,9,7,4,8,5,8,8,6,8,249.37469482421875,231.57444763183594,319.0472717285156,217.57994079589844,355.1850891113281,253.7720184326172,299.4014892578125,234.4590301513672,265.6785583496094,452.28948974609375,399.4364929199219,431.5296936035156,349.4331970214844,206.4821014404297,308.24041748046875,355.5594787597656,360.00555419921875,258.03448486328125
Q9H147,DNTTIP1,TDIF1_HUMAN,13,10,11,11,12,12,11,12,12,13,10,11,12,9,14,13,13,9,2438.506103515625,2003.5286865234375,2563.13818359375,2082.49951171875,3153.447998046875,1961.3753662109375,2181.808349609375,2123.50830078125,2589.398681640625,3522.120361328125,2910.0634765625,2635.7060546875,2481.245849609375,1986.8260498046875,2764.7666015625,3446.106689453125,2242.151123046875,2003.4635009765625
Q9H160,ING2,ING2_HUMAN,3,3,2,2,4,3,2,1,3,3,3,2,2,3,2,3,3,3,409.6847229003906,403.6426086425781,243.03829956054688,220.6436767578125,1070.6121826171875,380.4397277832031,425.1021728515625,309.22314453125,455.4546813964844,873.4794311523438,613.2191162109375,246.57235717773438,553.8056030273438,533.3301391601562,598.769287109375,587.1666259765625,767.181640625,541.9112548828125
Q9H173,SIL1,SIL1_HUMAN,15,14,15,14,15,14,14,15,13,15,14,13,15,14,14,14,15,15,3183.48828125,3498.24267578125,4055.73583984375,3621.197509765625,5262.05712890625,3384.99853515625,3020.619140625,3471.482666015625,3915.0546875,5846.92431640625,5271.30517578125,4768.07177734375,3138.909423828125,2002.5888671875,3242.412841796875,5679.5361328125,4502.76123046875,3599.756103515625
Q9H1A4,ANAPC1,APC1_HUMAN,52,52,50,52,57,50,38,37,41,52,50,47,55,49,54,58,56,56,1866.1727294921875,1686.30908203125,2143.679443359375,1619.432861328125,2412.505859375,1500.8548583984375,1021.6323852539062,1112.734619140625,1074.374267578125,2236.640869140625,1807.3211669921875,1730.78466796875,1960.154296875,1655.2913818359375,1917.810302734375,2683.923583984375,1943.2623291015625,1648.8026123046875
Q9H1A7,POLR2J3,RPB1C_HUMAN,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2737.13720703125,2171.99169921875,3651.733154296875,2342.892822265625,3300.58837890625,1640.430908203125,2108.656005859375,2644.559326171875,2473.45703125,2081.07177734375,3476.34619140625,3172.431640625,3056.537353515625,2683.076904296875,3073.55126953125,3446.13037109375,1988.3887939453125,1684.529296875
Q9H1B5,XYLT2,XYLT2_HUMAN,5,3,4,4,3,3,1,3,1,3,4,4,3,1,2,1,2,0,411.3105773925781,378.0177917480469,284.2867126464844,306.1510314941406,408.83056640625,170.88743591308594,124.88154602050781,176.25868225097656,165.372802734375,396.7913818359375,415.3911437988281,330.9027404785156,282.13372802734375,169.11561584472656,275.3818359375,232.8868408203125,256.4748840332031,129.1327667236328
